,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,Lockdown,Public Health Measures,Governance and socio-economic measures,Humanitarian exemption,Social distancing,Movement restrictions
0,31/12/2019,31,12,2019,0,0,Italy,IT,ITA,60431283.0,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0
1,01/01/2020,1,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2,02/01/2020,2,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0
3,03/01/2020,3,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0
4,04/01/2020,4,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0
5,05/01/2020,5,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0
6,06/01/2020,6,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0
7,07/01/2020,7,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0
8,08/01/2020,8,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0
9,09/01/2020,9,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0
10,10/01/2020,10,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0
11,11/01/2020,11,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0
12,12/01/2020,12,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0
13,13/01/2020,13,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0
14,14/01/2020,14,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0
15,15/01/2020,15,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0
16,16/01/2020,16,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0
17,17/01/2020,17,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0
18,18/01/2020,18,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0
19,19/01/2020,19,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0
20,20/01/2020,20,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0
21,21/01/2020,21,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
22,22/01/2020,22,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-22,0.0,0.0,1.0,0.0,0.0,0.0
23,23/01/2020,23,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-23,0.0,1.0,2.0,0.0,0.0,0.0
24,24/01/2020,24,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-24,0.0,2.0,3.0,0.0,0.0,0.0
25,25/01/2020,25,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-25,0.0,3.0,4.0,0.0,0.0,0.0
26,26/01/2020,26,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-26,0.0,4.0,5.0,0.0,0.0,0.0
27,27/01/2020,27,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-27,0.0,6.0,6.0,0.0,0.0,0.0
28,28/01/2020,28,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-28,0.0,8.0,7.0,0.0,0.0,0.0
29,29/01/2020,29,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-29,0.0,10.0,8.0,0.0,0.0,0.0
30,30/01/2020,30,1,2020,0,0,Italy,IT,ITA,60431283.0,2020-01-30,0.0,12.0,9.0,0.0,0.0,0.0
31,31/01/2020,31,1,2020,3,0,Italy,IT,ITA,60431283.0,2020-01-31,0.0,14.0,11.0,0.0,0.0,1.0
32,01/02/2020,1,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-01,0.0,16.0,13.0,0.0,0.0,2.0
33,02/02/2020,2,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-02,0.0,18.0,15.0,0.0,0.0,3.0
34,03/02/2020,3,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-03,0.0,20.0,17.0,0.0,0.0,4.0
35,04/02/2020,4,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-04,0.0,22.0,19.0,0.0,0.0,5.0
36,05/02/2020,5,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-05,0.0,24.0,21.0,0.0,0.0,6.0
37,06/02/2020,6,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-06,0.0,26.0,23.0,0.0,0.0,7.0
38,07/02/2020,7,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-07,0.0,28.0,25.0,0.0,0.0,8.0
39,08/02/2020,8,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-08,0.0,30.0,27.0,0.0,0.0,9.0
40,09/02/2020,9,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-09,0.0,32.0,29.0,0.0,0.0,10.0
41,10/02/2020,10,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-10,0.0,34.0,31.0,0.0,0.0,11.0
42,11/02/2020,11,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-11,0.0,36.0,33.0,0.0,0.0,12.0
43,12/02/2020,12,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-12,0.0,38.0,35.0,0.0,0.0,13.0
44,13/02/2020,13,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-13,0.0,40.0,37.0,0.0,0.0,14.0
45,14/02/2020,14,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-14,0.0,42.0,39.0,0.0,0.0,15.0
46,15/02/2020,15,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-15,0.0,44.0,41.0,0.0,0.0,16.0
47,16/02/2020,16,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-16,0.0,46.0,43.0,0.0,0.0,17.0
48,17/02/2020,17,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-17,0.0,48.0,45.0,0.0,0.0,18.0
49,18/02/2020,18,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-18,0.0,50.0,47.0,0.0,0.0,19.0
50,19/02/2020,19,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-19,0.0,52.0,49.0,0.0,0.0,20.0
51,20/02/2020,20,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-20,0.0,54.0,51.0,0.0,0.0,21.0
52,21/02/2020,21,2,2020,0,0,Italy,IT,ITA,60431283.0,2020-02-21,0.0,56.0,53.0,0.0,1.0,22.0
53,22/02/2020,22,2,2020,14,0,Italy,IT,ITA,60431283.0,2020-02-22,0.0,58.0,55.0,0.0,2.0,23.0
54,23/02/2020,23,2,2020,62,2,Italy,IT,ITA,60431283.0,2020-02-23,0.0,60.0,57.0,0.0,3.0,24.0
55,24/02/2020,24,2,2020,53,0,Italy,IT,ITA,60431283.0,2020-02-24,0.0,62.0,59.0,0.0,4.0,25.0
56,25/02/2020,25,2,2020,97,4,Italy,IT,ITA,60431283.0,2020-02-25,0.0,64.0,61.0,0.0,6.0,26.0
57,26/02/2020,26,2,2020,93,5,Italy,IT,ITA,60431283.0,2020-02-26,0.0,66.0,63.0,0.0,8.0,27.0
58,27/02/2020,27,2,2020,78,1,Italy,IT,ITA,60431283.0,2020-02-27,0.0,68.0,65.0,0.0,10.0,28.0
59,28/02/2020,28,2,2020,250,5,Italy,IT,ITA,60431283.0,2020-02-28,0.0,70.0,67.0,0.0,12.0,29.0
60,29/02/2020,29,2,2020,238,4,Italy,IT,ITA,60431283.0,2020-02-29,0.0,72.0,69.0,0.0,14.0,30.0
61,01/03/2020,1,3,2020,240,8,Italy,IT,ITA,60431283.0,2020-03-01,0.0,74.0,71.0,0.0,16.0,31.0
62,02/03/2020,2,3,2020,561,6,Italy,IT,ITA,60431283.0,2020-03-02,0.0,76.0,73.0,0.0,18.0,32.0
63,03/03/2020,3,3,2020,347,17,Italy,IT,ITA,60431283.0,2020-03-03,0.0,78.0,75.0,0.0,20.0,33.0
64,04/03/2020,4,3,2020,466,28,Italy,IT,ITA,60431283.0,2020-03-04,0.0,80.0,77.0,0.0,22.0,35.0
65,05/03/2020,5,3,2020,587,27,Italy,IT,ITA,60431283.0,2020-03-05,0.0,82.0,79.0,0.0,24.0,37.0
66,06/03/2020,6,3,2020,769,41,Italy,IT,ITA,60431283.0,2020-03-06,0.0,84.0,81.0,0.0,26.0,39.0
67,07/03/2020,7,3,2020,778,49,Italy,IT,ITA,60431283.0,2020-03-07,0.0,86.0,83.0,0.0,28.0,41.0
68,08/03/2020,8,3,2020,1247,36,Italy,IT,ITA,60431283.0,2020-03-08,1.0,88.0,85.0,0.0,30.0,43.0
69,09/03/2020,9,3,2020,1492,133,Italy,IT,ITA,60431283.0,2020-03-09,2.0,90.0,87.0,0.0,32.0,45.0
70,10/03/2020,10,3,2020,1797,98,Italy,IT,ITA,60431283.0,2020-03-10,3.0,92.0,89.0,0.0,34.0,47.0
71,11/03/2020,11,3,2020,977,167,Italy,IT,ITA,60431283.0,2020-03-11,4.0,94.0,91.0,0.0,37.0,49.0
72,12/03/2020,12,3,2020,2313,196,Italy,IT,ITA,60431283.0,2020-03-12,5.0,96.0,93.0,0.0,40.0,51.0
73,13/03/2020,13,3,2020,2651,189,Italy,IT,ITA,60431283.0,2020-03-13,6.0,98.0,96.0,0.0,43.0,53.0
74,14/03/2020,14,3,2020,2547,252,Italy,IT,ITA,60431283.0,2020-03-14,7.0,101.0,99.0,0.0,46.0,55.0
75,15/03/2020,15,3,2020,3497,173,Italy,IT,ITA,60431283.0,2020-03-15,8.0,104.0,102.0,0.0,49.0,57.0
76,16/03/2020,16,3,2020,2823,370,Italy,IT,ITA,60431283.0,2020-03-16,9.0,107.0,105.0,0.0,52.0,59.0
77,17/03/2020,17,3,2020,4000,347,Italy,IT,ITA,60431283.0,2020-03-17,10.0,110.0,109.0,0.0,56.0,61.0
78,18/03/2020,18,3,2020,3526,347,Italy,IT,ITA,60431283.0,2020-03-18,11.0,113.0,113.0,0.0,60.0,63.0
79,19/03/2020,19,3,2020,4207,473,Italy,IT,ITA,60431283.0,2020-03-19,12.0,116.0,117.0,0.0,64.0,65.0
80,20/03/2020,20,3,2020,5322,429,Italy,IT,ITA,60431283.0,2020-03-20,13.0,119.0,122.0,0.0,68.0,67.0
81,21/03/2020,21,3,2020,5986,625,Italy,IT,ITA,60431283.0,2020-03-21,14.0,122.0,127.0,0.0,72.0,69.0
82,22/03/2020,22,3,2020,6557,795,Italy,IT,ITA,60431283.0,2020-03-22,15.0,125.0,132.0,0.0,76.0,71.0
83,23/03/2020,23,3,2020,5560,649,Italy,IT,ITA,60431283.0,2020-03-23,17.0,128.0,137.0,0.0,80.0,73.0
84,24/03/2020,24,3,2020,4789,601,Italy,IT,ITA,60431283.0,2020-03-24,19.0,131.0,142.0,0.0,84.0,75.0
85,25/03/2020,25,3,2020,5249,743,Italy,IT,ITA,60431283.0,2020-03-25,21.0,134.0,147.0,0.0,88.0,77.0
86,26/03/2020,26,3,2020,5210,685,Italy,IT,ITA,60431283.0,2020-03-26,23.0,137.0,152.0,0.0,93.0,79.0
87,27/03/2020,27,3,2020,6153,660,Italy,IT,ITA,60431283.0,2020-03-27,25.0,141.0,157.0,0.0,98.0,81.0
88,28/03/2020,28,3,2020,5959,971,Italy,IT,ITA,60431283.0,2020-03-28,27.0,146.0,162.0,0.0,103.0,84.0
89,29/03/2020,29,3,2020,5974,887,Italy,IT,ITA,60431283.0,2020-03-29,29.0,151.0,167.0,0.0,108.0,87.0
90,30/03/2020,30,3,2020,5217,758,Italy,IT,ITA,60431283.0,2020-03-30,31.0,156.0,172.0,0.0,113.0,90.0
91,31/03/2020,31,3,2020,4050,810,Italy,IT,ITA,60431283.0,2020-03-31,33.0,161.0,177.0,0.0,118.0,93.0
92,01/04/2020,1,4,2020,4053,839,Italy,IT,ITA,60431283.0,2020-04-01,35.0,166.0,182.0,0.0,123.0,96.0
93,02/04/2020,2,4,2020,4782,727,Italy,IT,ITA,60431283.0,2020-04-02,37.0,171.0,187.0,0.0,128.0,99.0
94,03/04/2020,3,4,2020,4668,760,Italy,IT,ITA,60431283.0,2020-04-03,39.0,177.0,192.0,0.0,133.0,102.0
95,04/04/2020,4,4,2020,4585,764,Italy,IT,ITA,60431283.0,2020-04-04,41.0,183.0,197.0,0.0,138.0,105.0
96,05/04/2020,5,4,2020,4805,681,Italy,IT,ITA,60431283.0,2020-04-05,43.0,189.0,202.0,0.0,143.0,108.0
97,06/04/2020,6,4,2020,4316,527,Italy,IT,ITA,60431283.0,2020-04-06,45.0,195.0,207.0,0.0,148.0,111.0
98,07/04/2020,7,4,2020,3599,636,Italy,IT,ITA,60431283.0,2020-04-07,47.0,202.0,212.0,0.0,153.0,114.0
99,08/04/2020,8,4,2020,3039,604,Italy,IT,ITA,60431283.0,2020-04-08,49.0,209.0,217.0,0.0,158.0,117.0
100,09/04/2020,9,4,2020,3836,540,Italy,IT,ITA,60431283.0,2020-04-09,51.0,216.0,222.0,0.0,163.0,120.0
101,10/04/2020,10,4,2020,4204,612,Italy,IT,ITA,60431283.0,2020-04-10,53.0,223.0,227.0,0.0,168.0,123.0
